2530,"['england', 'being', 'caught', 'up', 'on', 'nhs']"
2531,"['doctors', 'implant', 'lab-grown', 'vagina']"
2532,"['half', 'of', 'prostate', 'cancer', 'misdiagnosed']"
2533,"['selfie', 'body', 'image', 'warning', 'issued']"
2534,"['millions', 'wasted', 'on', 'flu', 'drug']"
2535,"['mental', 'health', 'cuts', 'cost', 'nhs', 'millions']"
2536,"['organ', 'donations', 'double', 'since', '2007']"
2537,"['jones', 'attacks', 'cameron', 'over', 'welsh', 'nhs']"
2538,"['video:', 'nice', 'urges', 'greater', 'action', 'on', 'steroids']"
2539,"['bereaved', 'parents', 'heard', 'at', 'last']"
2540,"['male', 'eating', 'disorders', 'overlooked']"
2541,"['guinea', 'ebola', 'deaths', 'pass', '100']"
2542,"['living', 'organ', 'regeneration', 'first']"
2543,"['youngest', 'baby', 'with', 'ear', 'implants']"
2544,"['most', 'scarlet', 'fever', 'cases', 'in', '20', 'years']"
2545,"['village', 'hopes', 'to', 'stub', 'out', 'smoking']"
2546,"['tube', 'inserted', 'in', 'wrong', 'patient']"
2547,"['spinal', 'shocks', 'revive', 'paralysed', 'legs']"
2548,"['audio:', 'rare', 'condition', 'which', 'makes', 'me', 'smell']"
2549,"[""hunt's"", 'gay', 'blood', 'stance', 'questioned']"
2550,"['cancer', 'virus', 'discovery', 'helped', 'by', 'delayed', 'flight']"
2551,"['hiv', 'home', 'test', 'kits', 'given', 'go-ahead']"
2552,"['video:', 'can', 'smartphones', 'ruin', 'your', 'sleep?']"
2553,"['living', 'with', 'the', 'opposite', 'of', 'autism']"
2554,"['good', 'teeth', 'may', 'help', 'sporting', 'success']"
2555,"['huge', 'variation', 'between', 'hospitals']"
2556,"['scarlet', 'fever', 'cases', 'rise', 'in', 'england']"
2557,"['liver', 'transplant', 'scheme', 'for', 'drinkers']"
2558,"['gadget', 'light', 'causing', 'sleep', 'problems']"
2559,"['mali', 'on', 'alert', 'over', 'ebola', 'fears']"
2560,"['lung', 'cancer', 'survival', 'rates', 'poor']"
2561,"['new', 'oral', 'cancer', 'risks', 'identified']"
2562,"['how', 'is', 'ptsd', 'diagnosed?']"
2563,"['999', 'calls', 'up', 'as', 'pollution', 'continues']"
2564,"['accesses', 'to', 'health', 'data', 'made', 'public']"
2565,"['i', 'lost', '10', 'relatives', 'to', 'ebola']"
2566,"['cigarette', 'packaging', 'statement', 'due']"
2567,"['video:', 'rise', 'in', 'fake', 'hiv', 'tests', 'in', 'uganda']"
2568,"['hospital', 'admits', 'failings', 'over', 'death']"
2569,"['running', 'preserves', 'thinking', 'skills']"
2570,"['call', 'for', 'merged', 'super', 'care', 'budget']"
2571,"['ketamine', 'exciting', 'depression', 'therapy']"
2572,"['video:', 'loneliness', 'affects', 'general', 'health']"
2573,"['air', 'pollution', 'reaches', 'high', 'levels']"
2574,"[""cameron's"", 'welsh', 'nhs', 'scandal', 'claim']"
2575,"['sa', 'flavoured', 'condoms', 'to', 'fight', 'hiv']"
2576,"['audio:', 'gp', 'warns', 'over', 'breast', 'cancer', 'self', 'checks']"
2577,"['the', 'e-cigarettes', 'phenomenon']"
2578,"['what', 'will', 'pollution', 'do', 'to', 'us?']"
2579,"['video:', 'e-cigs', 'face', 'curb', 'in', 'public', 'places']"
2580,"['video:', 'benefit', 'changes', 'hurting', 'disabled']"
2581,"['nhs', 'staff', 'face', 'ban', 'for', 'poor', 'english']"
2582,"['e-cigs', 'face', 'curb', 'in', 'public', 'places']"
2583,"['high', 'air', 'pollution', 'set', 'to', 'spread']"
2584,"['no', 'apology', 'over', 'baby', 'death']"
2585,"['dieting', 'monkeys', 'offer', 'long', 'life', 'hope']"
2586,"['fears', 'over', 'dementia', 'diagnosis', 'push']"
2587,"['lab', 'cuts', 'threat', 'to', 'human', 'health']"
2588,"['video:', 'nhs:', 'team', 'effort', 'to', 'stay', 'healthy']"
2589,"['audio:', 'would', 'children', 'eat', '7', 'greens', 'a', 'day?']"
2590,"['audio:', 'mental', 'health', 'care', 'needs', 'transforming']"
2591,"['stem', 'cell', 'scientist', 'misled', 'world']"
2592,"['video:', 'can', 'we', 'become', 'addicted', 'to', 'technology?']"
2593,"['video:', 'lab', 'cuts', 'threat', 'to', 'human', 'health']"
2594,"['doctors', 'issue', 'drinks', 'price', 'plea']"
2595,"['video:', 'seven', 'a', 'day', 'fruit', 'and', 'veg', 'call']"
2596,"['self-healing', 'muscle', 'grown', 'in', 'the', 'lab']"
2597,"['nhs', 'facing', 'biggest', 'ever', 'challenge']"
2598,"['eat', 'seven', 'a', 'day', 'fruit', 'and', 'veg', 'call']"
2599,"['ebola', 'outbreak', 'unprecedented', '-', 'msf']"
2600,"['audio:', 'births', 'to', 'women', 'over', '50', 'doubles']"
2601,"['audio:', 'scientist:', 'adhd', 'not', 'a', 'real', 'disease']"
2602,"['video:', ""can't"", 'go', 'on', 'shoving', 'money', 'into', 'nhs']"
2603,"['ebola', 'outbreak', 'confirmed', 'in', 'liberia']"
2604,"['staff', 'shortage', 'closes', 'hospital', 'beds']"
2605,"['breast', 'cancer', 'personal', 'drugs', 'hope']"
2606,"['should', 'we', 'pay', 'a', '£10', 'a', 'month', 'membership', 'fee', 'to', 'the', 'nhs?']"
2607,"['nursing', 'body', 'faces', 'mid-staffs', 'censure']"
2608,"['step', 'forward', 'in', 'skin', 'cancer', 'fight']"
2609,"['clearing', 'the', 'air']"
2610,"['dentists', 'to', 'be', 'given', 'defibrillators']"
2611,"['crossrail', 'digs', 'up', 'black', 'death', 'victims']"
2612,"['nurse', 'in', 'court', 'charged', 'with', 'murders']"
2613,"['basic', 'instinct', 'helps', 'to', 'spot', 'liars']"
2614,"['murder', 'charge', 'after', 'hospital', 'deaths']"
2615,"['video:', 'mild', 'winter', 'eases', 'a&amp;e', 'pressures']"
2616,"['video:', 'deaf', 'woman', 'hears', 'for', 'first', 'time']"
2617,"['video:', 'new', 'clinic', 'to', 'target', 'rare', 'cancer']"
2618,"['many', 'a&amp;es', 'have', 'missed', 'wait', 'target']"
2619,"['video:', 'two', 'infected', 'with', 'tb', 'from', 'cats']"
2620,"['obamacare', 'sign-ups', 'top', 'six', 'million']"
2621,"['eleven', 'patients', 'deaths', 'investigated']"
2622,"['what', 'diseases', 'can', 'we', 'get', 'from', 'pets?']"
2623,"['guinea', 'confirms', 'ebola', 'in', 'capital']"
2624,"['deaf', 'woman', 'hears', 'for', 'first', 'time']"
2625,"['video:', 'moment', 'deaf', 'woman', 'hears', 'for', 'first', 'time']"
2626,"['nurse', 'arrested', 'again', 'over', 'poisoning']"
2627,"['video:', 'the', 'effect', 'of', 'floods', 'on', 'mental', 'health']"
2628,"['ni', 'university', 'cancer', 'breakthrough']"
2629,"['stool', 'test', 'diagnoses', 'bowel', 'disease']"
2630,"['smoking', 'bans', 'improve', 'child', 'health']"
2631,"['video:', 'milestone', 'in', 'fight', 'against', 'polio']"
2632,"['video:', 'manmade', 'dna', 'may', 'revolutionise', 'medicine']"
2633,"['video:', 'superspreaders:', 'tracking', 'tuberculosis']"
2634,"['video:', 'smokers', 'not', 'attracted', 'to', 'packets']"
2635,"['trust', 'to', 'stay', 'in', 'control', 'of', 'hospital']"
2636,"['audio:', 'pet', 'cat', 'saves', 'diabetic', 'girl', '20', 'times']"
2637,"['video:', 'overweight', 'now', 'seen', 'as', 'normal']"
2638,"['video:', 'two', 'thirds', 'of', 'adults', 'overweight']"
2639,"['action', 'need', 'over', 'weekend', 'doctors']"
2640,"['world', 'now', '80%', 'polio', 'free,', 'who', 'says']"
2641,"['pet', 'cats', 'infect', 'two', 'people', 'with', 'tb']"
2642,"['overweight', 'being', 'seen', 'as', 'the', 'norm']"
2643,"['beating', 'the', 'odds', 'to', 'be', 'nus', 'president']"
2644,"['new', 'insight', 'into', 'learning', 'maths']"
2645,"['councils', 'divert', 'public', 'health', 'cash']"
2646,"['autism', 'begins', 'long', 'before', 'birth']"
2647,"['patients', 'waiting', '29', 'hours', 'in', 'rvh']"
2648,"['faecal', 'bugs', 'safe', 'for', 'gut', 'treatment']"
2649,"['audio:', 'nice', 'defends', 'morning-after', 'pill', 'plan']"
2650,"['know', 'your', 'true', 'heart', 'age', 'for', 'risk']"
2651,"['overhaul', 'of', 'emergency', 'nhs', 'targets']"
2652,"['is', 'water', 'fluoridation', 'the', 'next', 'big', 'thing?']"
2653,"['video:', 'nhs', 'urged', 'to', 'halve', 'serious', 'mistakes']"
2654,"['blood', 'pressure', 'spikes', 'for', 'doctors']"
2655,"['children', 'under-dosed', 'on', 'penicillin']"
2656,"['nhs', 'urged', 'to', 'halve', 'serious', 'mistakes']"
2657,"['video:', 'west', 'africa', 'on', 'ebola', 'high', 'alert']"
2658,"['doctors:', 'when', 'to', 'lose', 'baby', 'weight']"
2659,"['‘scandal’', 'of', 'liver', 'disease', 'inaction']"
2660,"['health', 'board', 'chief', 'to', 'take', 'new', 'role']"
2661,"['nurse', 'whistleblower', 'wins', 'damages']"
2662,"['guinea', 'bans', 'bats', 'to', 'curb', 'ebola', 'virus']"
2663,"['video:', ""afghanistan's"", 'long', 'distance', 'doctors']"
2664,"['consider', 'mass', 'fluoridation', 'of', 'water']"
2665,"['air', 'pollution', 'killed', 'seven', 'million']"
2666,"['video:', 'rural', 'gps', 'surgeries', 'at', 'risk']"
2667,"['faulty', 'delayed', 'puberty', 'gene', 'found']"
2668,"['child', 'mental', 'health', 'issues', 'missed']"
2669,"['‘i’ve', 'got', 'a', 'lot', 'of', 'living', 'to', 'do’']"
2670,"['mental', 'health', 'help', 'needed', 'in', 'schools']"
2671,"['puffed', 'out?']"
2672,"['anonymous', 'donor', 'funds', ""boy's"", 'surgery']"
2673,"['virus', 'in', 'guinea', 'capital', 'not', 'ebola']"
2674,"['mother', 'and', 'daughter', 'both', 'battle', 'tb']"
2675,"['warning', 'over', 'burning', 'aborted', 'foetuses']"
2676,"['video:', 'prosthesis', 'advance', 'offers', 'new', 'hope']"
2677,"['death', ""hospital's"", 'catalogue', 'of', 'errors']"
2678,"['active', 'mums', 'have', 'active', 'children']"
2679,"['fraud', 'costing', 'nhs', '£5bn', 'a', 'year']"
2680,"['video:', 'threat', 'of', 'extinction', 'to', 'gp', 'service']"
2681,"['threat', 'of', 'extinction', 'to', 'gp', 'service']"
2682,"['dog', 'disease', 'could', 'be', 'medical', 'boon']"
2683,"['doctors', 'outraged', 'at', 'nhs', 'pay', 'deal']"
2684,"['fears', 'over', 'statins', 'are', 'misleading']"
2685,"['why', 'no', 'make', 'up', 'selfies', 'raised', '£2m']"
2686,"['call', 'for', 'change', 'to', 'breast', 'screening']"
2687,"['video:', 'woman', 'sees', 'again', 'after', 'pioneering', 'op']"
2688,"['uk', '100-year-olds', 'increase', 'by', '73%']"
2689,"['two', 'face', 'genital', 'mutilation', 'charges']"
2690,"['uk', 'experts', 'back', 'meningitis', 'b', 'jab']"
2691,"['hospitals', 'feeling', 'the', 'pinch']"
2692,"['poor', 'care', 'resulted', 'in', ""baby's"", 'death']"
2693,"['ban', 'junk', 'food', 'tv', 'ads', 'until', '21:00']"
2694,"['miscarriage', 'link', 'to', 'low', 'ivf', 'success']"
2695,"['nose', 'can', 'detect', 'one', 'trillion', 'odours']"
2696,"['nose', 'can', 'detect', 'one', 'trillion', 'odours']"
2697,"['girl', 'died', 'after', 'paramedic', 'failure']"
2698,"['lung', 'cancer', 'rates', 'up', 'among', 'uk', 'women']"
2699,"['commuters', 'like', 'choosing', 'gp', 'practice']"
2700,"['nhs', 'complaints', 'system', 'too', 'complex']"
2701,"['rapid', 'breaths', 'protect', 'early', 'babies']"
2702,"['ambulances:', 'a', 'call', 'centre', 'worker', 'on', 'a', 'busy', 'job']"
2703,"['hospitals', 'treat', '4,000', 'fgm', 'patients']"
2704,"['death', 'core', 'business', 'of', 'hospitals']"
2705,"['lost', 'sleep', 'may', 'mean', 'lost', 'brain', 'cells']"
2706,"['statins', 'may', 'help', 'control', 'ms']"
2707,"['patient', 'feedback', 'posts', 'open', 'to', 'abuse']"
2708,"['gut', 'brew', 'gives', 'chocolate', 'its', 'edge']"
2709,"['jones', 'criticises', ""clwyd's"", 'nhs', 'attacks']"
2710,"['extra', 'nurses', 'bid', 'to', 'improve', 'a&amp;e']"
2711,"['ancient', 'egyptian', 'had', 'earliest', 'cancer']"
2712,"['cancer', 'hospital', 'in', 'licence', 'breach']"
2713,"['alcohol-related', 'brain', 'damage', 'concern']"
2714,"['st', ""john's"", 'wort', 'blights', 'contraceptive']"
2715,"['foetuses', 'were', 'kept', 'at', 'hospital']"
2716,"['watchdog', 'needs', 'fundamental', 'review']"
2717,"['charity', 'call', 'for', 'patient', 'care', 'review']"
2718,"['video:', 'is', 'saturated', 'fats', 'advice', 'misguided?']"
2719,"['video:', 'cancer', 'existed', '3,000', 'years', 'ago']"
2720,"['china', 'has', 'halved', 'its', 'tb', 'problem']"
2721,"['baby', 'organ', 'donor', 'rules', 'deadly']"
2722,"['video:', 'is', 'buying', 'breast', 'milk', 'online', 'safe?']"
2723,"['saturated', 'fat', 'advice', 'unclear']"
2724,"['ambulance', 'watch:', 'a', 'day', 'in', 'the', 'life']"
2725,"['thousands', 'of', 'nhs', 'staff', 'rehired']"
2726,"['patients', 'sent', 'to', ""doctor's"", 'hospital']"
2727,"['the', 'a&amp;e', 'doctors', 'moving', 'to', 'australia']"
2728,"['vigorous', 'exercise', 'cuts', 'flu', 'risk']"
2729,"['video:', '‘i’ve', 'got', 'a', 'rubber', 'stuck', 'in', 'my', 'ear’']"
2730,"['video:', 'skin-tight', 'suits', 'for', 'space', 'explorers']"
2731,"['scots', 'tories:', 'end', 'free', 'prescriptions']"
2732,"['secretion', 'secrets:', 'things', 'you', 'didn’t', 'know', 'about', 'ear', 'wax']"
2733,"['audio:', 'teen', 'twins', 'win', 'science', 'award']"
2734,"['coping', 'without', 'a', 'sense', 'of', 'smell']"
2735,"['catching', 'a', 'yawn', 'is', 'linked', 'to', 'age']"
2736,"['plea', 'for', 'rare', 'group', 'blood', 'donors']"
2737,"['poor', 'face', 'many', 'years', 'of', 'bad', 'health']"
2738,"['audio:', 'hunt:', 'drug', 'approval', 'takes', 'too', 'long']"
2739,"['video:', 'can', 'dog', 'studies', 'help', 'human', 'health?']"
2740,"['more', 'stem', 'cell', 'discovery', 'doubts']"
2741,"['takeout', 'food', 'ban', 'may', 'fight', 'obesity']"
2742,"['early', 'access', 'drugs', 'scheme', 'launched']"
2743,"['us', 'reports', 'woman-to-woman', 'hiv', 'case']"
2744,"[""you've"", 'got', 'cancer', 'email', 'warning']"
2745,"['frozen', 'sperm', 'fight', 'ends', 'in', 'victory']"
2746,"['video:', 'ecstasy', 'death', 'prompts', ""mum's"", 'campaign']"
2747,"['statin', 'side-effects', 'questioned']"
2748,"['is', 'macho', 'culture', 'causing', 'young', 'men', 'to', 'take', 'their', 'own', 'lives?']"
2749,"['patients', 'imprisoned', 'in', 'care', 'homes']"
2750,"['public', 'sector', 'pay', 'decisions', 'due']"
2751,"[""children's"", 'heart', 'surgery', 'unit', 'safe']"
2752,"['love', 'hormone', 'may', 'treat', 'anorexia']"
2753,"['adult', 'social', 'care', 'under', 'pressure']"
2754,"['hiv', 'protection', 'gel', 'a', 'step', 'closer']"
2755,"['social', 'media', 'cuts', 'teenagers', 'sleep']"
2756,"['angelina', 'jolie', 'to', 'have', 'more', 'surgery']"
2757,"['video:', 'court', 'of', 'appeal', 'to', 'hear', 'pregnancy', 'case']"
2758,"['patient', 'has', 'pioneering', '3d', 'face', 'op']"
2759,"['exercise', 'advised', 'for', 'cancer', 'swelling']"
2760,"['mental', 'health', 'cuts', 'risk', 'lives']"
2761,"['hospital', 'closure', 'power', 'granted']"
2762,"['obese', 'pregnant', 'women', 'cost', 'nhs', 'more']"
2763,"['more', 'children', 'treated', 'on', 'adult', 'wards']"
2764,"['prescription', 'charge', 'rise', 'in', 'england']"
2765,"['audio:', 'surgeon:', 'saggy', 'skin', 'surgery', 'is', 'needed']"
2766,"['belfast', 'health', 'trust', 'boss', 'resigns']"
2767,"['obesity', 'link', 'to', 'lower', 'exam', 'results']"
2768,"['light', 'drinking', 'is', 'preterm', 'risk']"
2769,"['video:', ""children's"", 'diets', 'far', 'too', 'salty']"
2770,"['mps', 'debate', 'hospital', 'closure', 'power']"
2771,"['faulty', 'implants', 'end', ""women's"", 'sex', 'life']"
2772,"['shortage', 'of', 'senior', 'nurses', 'in', 'nhs']"
2773,"[""children's"", 'diets', 'far', 'too', 'salty']"
2774,"['withdraw', 'major', 'stem', 'cell', 'findings']"
2775,"['england', 'sees', 'surge', 'of', 'scarlet', 'fever']"
2776,"['audio:', 'why', 'i', 'would', 'take', ""alzheimer's"", 'test']"
2777,"['audio:', 'charity', 'calls', 'for', 'lung', 'donor', 'change']"
2778,"['the', 'people', 'who', 'believe', 'in', 'medical', 'miracles']"
2779,"['video:', 'could', 'robots', 'help', 'children', 'with', 'autism?']"
2780,"['video:', 'lung', 'transplant', 'rethink', 'urged']"
2781,"['obesity', 'fears', 'over', 'council', 'cuts']"
2782,"['young', 'mental', 'health', 'service', 'crisis']"
2783,"['national', 'lung', 'transplant', 'list', 'urged']"
2784,"['women', 'get', 'heart', 'disease', 'too']"
2785,"['blood', 'test', 'finds', ""alzheimer's"", 'early']"
2786,"['sniffing', 'out', 'cancer', 'with', 'electronic', 'noses']"
2787,"['pain', 'relief', 'plea', 'for', 'terminally', 'ill']"
2788,"['inside', 'the', 'mind', 'of', 'the', 'tv', 'detective']"
2789,"['audio:', 'school', 'banned', 'my', 'anorexic', 'daughter']"
2790,"['abortion', 'provider', 'hit', 'by', 'data', 'fine']"
2791,"['pupils', 'allowed', 'to', 'smoke', 'at', 'school']"
2792,"['video:', 'coma', 'patients', 'put', 'on', 'exercise', 'bike']"
2793,"['video:', ""i've"", 'lost', '4', 'inches', 'in', 'height']"
2794,"['sixteen', 'killed', 'by', 'hospital', 'superbug']"
2795,"['malaria', 'spreads', 'to', 'higher', 'altitudes']"
2796,"['case', 'leads', 'to', 'surrogacy', 'advice']"
2797,"['widow', 'wins', 'frozen', 'sperm', 'legal', 'fight']"
2798,"['video:', 'widow', 'wins', 'fight', 'to', 'keep', 'sperm']"
2799,"['nhs', 'must', 'be', 'open', 'over', 'mistakes']"
2800,"['asbestos', 'cancer', 'payments', 'announced']"
2801,"['course', 'revamp', 'to', 'retain', 'medics']"
2802,"['ruling', 'due', 'in', 'legal', 'fight', 'over', 'sperm']"
2803,"['ruling', 'awaited', 'over', 'dead', ""man's"", 'sperm']"
2804,"['elderly', 'care', 'faces', 'catastrophe']"
2805,"['immune', 'upgrade', 'gives', 'hiv', 'shielding']"
2806,"['statin', 'debate:', 'a', 'bitter', 'pill?']"
2807,"['second', 'us', 'hiv-positive', 'baby', 'cured']"
2808,"['who:', 'sugar', 'intake', 'should', 'be', 'halved']"
2809,"['pregnancy', 'drinking', 'damages', 'claim', 'due']"
2810,"['hospital', 'death', 'rates', 'to', 'be', 'clearer']"
2811,"['mental', 'abuse', 'should', 'be', 'made', 'crime']"
2812,"['sugar', 'tax', 'may', 'be', 'needed,', 'mps', 'told']"
2813,"['mmr', 'uptake', 'hits', 'new', 'highs', 'in', 'wales']"
2814,"['artificial', 'heart', 'patient', 'dies']"
2815,"['nhs', ""boss's"", 'stafford', 'hospital', 'regret']"
2816,"['failures', 'over', 'botched', 'op', 'surgeon']"
2817,"['audio:', 'anger', 'increases', 'heart', 'attack', 'risk']"
2818,"['hangovers', ""don't"", 'deter', 'drinkers']"
2819,"['video:', 'one', 'in', 'five', 'admits', 'misusing', 'a&amp;e']"
2820,"['angry', 'people', 'risking', 'heart', 'attacks']"
2821,"['one', 'in', 'five', 'admits', 'misusing', 'a&amp;e', '']"
2822,"['30,000-year-old', 'virus', 'comes', 'to', 'life']"
2823,"['voices:', 'pledged', 'to', 'nhs', 'change', 'day']"
2824,"['mental', 'health', 'assessments', 'pay', 'row']"
2825,"['video:', 'millions', 'lost', 'to', 'missed', 'appointments']"
2826,"['privatisation', 'hurting', 'health', 'care']"
2827,"['thousands', 'pledge', 'to', 'change', 'nhs']"
2828,"['hiv', 'teens', 'survived', 'against', 'the', 'odds']"
2829,"['doctors', 'aim', 'to', 'grow', 'ears', 'from', 'fat']"
2830,"['video:', ""man's"", 'leg', 'kept', 'alive', 'on', 'his', 'arm']"
2831,"['seaweed', 'may', 'be', 'key', 'to', 'weight', 'loss']"
2832,"['why', 'is', 'no', 'one', 'talking', 'about', 'bladder', 'cancer?']"
2833,"['nightmares', 'may', 'be', 'health', 'warning']"
2834,"[""man's"", 'leg', 'kept', 'alive', 'on', 'his', 'arm']"
2835,"['significant', 'drop', 'in', 'measles', 'cases']"
2836,"['study:', 'female', 'brain', 'more', 'resilient']"
2837,"['care', 'package', 'to', 'help', 'fight', 'dementia']"
2838,"['inside', 'a', 'victorian', 'lunatic', 'asylum']"
2839,"['the', 'social', 'care', 'curry', 'club']"
2840,"['the', 'people', 'who', 'eat', 'pizza', 'every', 'day']"
2841,"['dirty', 'stethoscopes', 'bacteria', 'threat']"
2842,"['us', 'plans', 'overhaul', 'of', 'food', 'labels']"
2843,"['newborn', 'baby', 'death', 'family', 'let', 'down']"
2844,"['three-person', 'baby', 'plans', 'announced']"
2845,"['child', 'health', 'link', 'to', ""father's"", 'age']"
2846,"['uk', 'troops', 'mental', 'health', 'resilient']"
2847,"['baby-boomer', 'drug', 'and', 'alcohol', 'warning']"
2848,"['c-section', 'link', 'to', 'later', 'obesity']"
2849,"['private', 'heart', 'ops', 'for', 'nhs', 'patients']"
2850,"['tough', 'eu', 'smoking', 'rules', 'approved']"
2851,"['audio:', 'teen', 'pregnancies', 'fall', 'to', '40-year', 'low']"
